ID	NAME	COL-1	COL-2	COL-3	COL-4	COL-5	COL-6	COL-7	COL-8	COL-9	COL-10	COL-11	COL-12	COL-13	COL-14	COL-15	COL-16	COL-17
2613	R-2613	220	208	277	248	179	195	161	139	139	139	195	208	195	139	110	110	139
2614	R-2614	256	240	161	110	110	110	110	69	69	69	110	139	110	110	110	69	110
2615	R-2615	264	248	304	271	314	314	294	294	289	240	283	318	283	264	264	289	230
2616	R-2616	161	69	110	139	110	110	69	110	110	69	110	110	110	110	110	69	110
2617	R-2617	430	444	460	430	448	411	419	416	395	494	458	419	413	428	419	439	445
2618	R-2618	179	139	139	195	161	195	179	179	208	110	161	110	195	161	161	139	179
2619	R-2619	139	179	110	110	110	110	69	69	110	0	110	110	69	110	110	69	110
2620	R-2620	437	464	423	397	378	416	423	422	387	300	361	413	408	381	397	429	401
2621	R-2621	304	304	294	248	304	309	304	300	277	271	277	294	264	248	264	283	256
2622	R-2622	314	300	271	277	289	300	289	283	256	230	240	208	256	248	277	208	294
2623	R-2623	347	376	391	385	395	391	395	393	358	413	381	347	366	389	376	364	383
2624	R-2624	478	505	523	495	487	470	477	480	461	525	504	502	477	498	493	543	498
2625	R-2625	0	69	0	0	0	0	110	161	139	0	0	69	69	110	179	161	179
2626	R-2626	0	0	0	0	0	0	69	110	69	0	0	69	0	69	69	139	110
2627	R-2627	179	195	208	208	248	326	358	369	337	230	240	256	300	304	337	376	343
2628	R-2628	283	208	179	220	195	220	208	240	283	256	294	289	283	264	264	256	271
2629	R-2629	139	139	139	161	139	161	139	161	161	69	110	110	139	139	139	69	139
2630	R-2630	230	179	240	230	195	230	195	195	195	179	220	248	230	195	179	179	161
2631	R-2631	364	364	404	385	387	378	369	361	353	374	381	397	364	366	366	374	356
2632	R-2632	195	195	195	220	240	264	240	240	220	179	179	208	230	110	220	208	208
2633	R-2633	110	69	0	69	69	110	69	110	139	0	69	110	110	69	69	69	110
2634	R-2634	256	208	161	161	110	139	139	139	139	0	0	0	69	69	69	69	69
2635	R-2635	179	161	110	69	69	69	110	110	69	0	0	69	69	69	69	69	69
2636	R-2636	309	374	369	350	353	356	358	358	353	326	340	350	333	330	333	361	333
2637	R-2637	381	393	426	395	358	358	356	366	369	366	389	353	364	322	322	340	347
2638	R-2638	69	69	0	69	0	69	69	69	110	0	0	0	110	69	69	0	69
2639	R-2639	195	110	0	69	0	69	69	69	69	110	110	139	139	110	69	110	139
2640	R-2640	179	110	161	161	139	161	139	139	139	69	139	161	161	110	139	69	110
2641	R-2641	289	220	230	264	240	230	208	240	248	230	240	283	271	220	256	230	248
2642	R-2642	277	195	195	240	240	230	195	240	256	240	264	230	264	264	264	208	271
2643	R-2643	220	179	139	139	110	139	110	110	161	110	139	139	139	139	139	110	139
2644	R-2644	353	378	337	309	347	350	350	350	364	385	387	404	366	364	364	404	374
2645	R-2645	110	110	69	110	69	110	110	110	110	69	69	69	110	110	110	69	110
2646	R-2646	139	69	110	139	69	110	69	110	110	0	69	0	69	69	69	69	69
2647	R-2647	220	208	256	208	248	248	240	248	179	139	195	208	208	195	195	220	195
2648	R-2648	393	389	413	399	422	356	378	381	393	501	456	409	397	428	416	411	439
2649	R-2649	179	110	139	161	110	161	139	161	179	110	139	110	179	161	161	139	161
2650	R-2650	110	110	240	208	195	208	161	139	161	161	179	208	208	179	161	110	139
2651	R-2651	294	179	139	179	179	195	161	195	195	195	179	161	195	179	161	110	179
2652	R-2652	208	240	283	271	248	264	240	240	220	161	179	208	220	195	195	195	161
2653	R-2653	110	110	139	139	69	110	69	69	69	0	69	69	69	69	69	0	0
2654	R-2654	208	220	230	240	208	208	179	179	161	110	139	195	139	139	139	179	110
2655	R-2655	248	240	240	240	220	248	230	248	230	220	195	230	230	230	230	240	208
2656	R-2656	0	0	0	0	69	0	69	69	69	0	0	0	69	69	69	0	69
2657	R-2657	326	208	179	264	230	256	304	304	277	230	220	240	240	208	277	230	314
2658	R-2658	69	0	0	0	0	0	0	69	69	0	69	69	69	0	0	0	69
2659	R-2659	110	0	0	69	0	69	69	69	69	0	0	110	69	0	69	69	69
2660	R-2660	248	271	208	195	208	230	220	248	195	110	161	208	179	179	179	230	179
2661	R-2661	110	69	69	69	139	110	110	139	69	0	0	0	0	69	69	0	69
2662	R-2662	248	220	220	230	240	248	220	240	230	179	208	195	240	220	220	179	220
2663	R-2663	240	161	139	179	179	195	179	208	208	110	161	179	179	139	139	161	195
2664	R-2664	283	195	161	230	248	271	248	271	318	314	314	314	304	283	283	309	322
2665	R-2665	110	69	0	0	69	69	69	69	139	69	69	69	110	69	110	110	110
2666	R-2666	179	139	110	110	139	179	139	161	179	110	161	139	179	139	139	110	161
2667	R-2667	161	161	208	208	161	195	161	161	161	110	179	195	208	179	179	139	161
2668	R-2668	309	289	347	300	277	300	283	289	264	248	289	314	264	256	264	283	248
2669	R-2669	277	271	271	256	277	289	277	283	264	256	256	271	271	264	264	277	256
2670	R-2670	426	449	428	391	397	395	395	393	378	409	409	422	376	383	391	439	404
2671	R-2671	139	69	139	110	69	110	69	69	110	110	179	139	161	110	69	69	110
2672	R-2672	69	110	179	208	230	240	208	208	195	69	161	139	195	179	161	110	161
2673	R-2673	256	304	277	271	304	314	309	314	294	294	300	322	294	289	294	318	289
2674	R-2674	161	110	139	179	179	161	195	208	208	139	179	161	179	161	179	110	208
2675	R-2675	240	195	179	179	208	240	208	220	230	179	208	208	220	208	220	161	220
2676	R-2676	318	248	248	256	240	283	264	264	304	283	283	294	300	294	294	322	304
2677	R-2677	179	179	195	195	139	179	161	179	179	110	161	110	195	208	195	139	195
2678	R-2678	447	461	491	466	461	442	443	449	451	509	482	462	442	461	458	483	462
2679	R-2679	161	139	179	195	139	179	139	161	179	69	139	110	161	139	139	69	139
2680	R-2680	208	179	161	179	179	161	161	179	195	110	139	179	179	161	161	220	179
2681	R-2681	195	240	240	248	208	220	240	240	248	69	195	195	256	208	195	139	195
2682	R-2682	277	314	277	256	264	294	277	294	264	208	230	283	264	264	277	314	256
2683	R-2683	208	179	208	248	240	256	248	240	220	161	208	179	220	230	230	161	248
2684	R-2684	161	69	69	161	161	139	69	69	69	0	0	69	69	69	69	0	110
2685	R-2685	139	110	139	161	110	139	139	110	110	110	69	0	110	69	69	69	69
2686	R-2686	195	208	208	256	230	230	208	195	230	208	248	248	248	179	179	139	208
2687	R-2687	179	0	69	110	110	179	220	289	318	230	248	220	264	220	248	230	277
2688	R-2688	343	383	277	179	208	277	314	397	395	445	419	381	366	358	364	374	374
2689	R-2689	271	208	283	283	248	289	289	264	256	271	271	240	271	256	271	208	271
2690	R-2690	240	195	208	230	195	256	220	248	220	179	179	139	208	195	179	139	161
2691	R-2691	110	69	69	69	69	139	69	139	110	0	69	69	110	110	110	69	69
2692	R-2692	139	110	69	69	69	110	69	69	110	69	69	0	110	69	110	0	69
2693	R-2693	195	161	161	161	161	179	179	195	161	110	139	179	161	139	161	195	139
2694	R-2694	387	401	404	387	401	378	361	383	401	460	413	416	391	401	389	457	397
2695	R-2695	318	330	309	304	300	333	309	309	326	304	283	304	314	300	283	309	294
2696	R-2696	271	326	304	283	304	300	300	309	304	277	283	304	309	304	304	271	277
2697	R-2697	314	256	161	179	179	240	195	220	240	208	248	271	271	248	256	240	264
2698	R-2698	411	413	458	432	454	403	408	413	417	502	480	417	420	441	420	428	452
2699	R-2699	220	161	110	161	110	139	139	161	195	110	161	110	220	179	179	139	208
2700	R-2700	318	294	304	300	264	283	248	277	304	271	289	230	289	283	289	240	300
2701	R-2701	333	314	314	271	309	326	309	314	318	309	289	318	294	300	289	330	300
2702	R-2702	195	161	161	161	161	179	139	195	161	110	161	139	161	179	161	161	161
2703	R-2703	230	240	264	248	195	248	208	220	220	179	195	208	248	208	208	195	179
2704	R-2704	179	110	110	139	69	139	110	110	161	110	139	139	161	110	139	110	139
2705	R-2705	139	139	110	139	139	110	69	161	139	110	110	139	139	110	139	179	139
2706	R-2706	110	0	69	110	69	69	0	69	69	0	0	69	69	69	69	0	69
2707	R-2707	161	139	179	161	110	161	139	139	161	110	161	110	161	139	139	69	110
2708	R-2708	248	230	248	283	304	322	277	264	248	230	220	240	256	271	264	283	220
2709	R-2709	195	0	0	0	0	69	0	69	110	0	110	110	139	110	69	110	139
2710	R-2710	161	139	283	248	240	256	208	161	179	195	264	271	256	230	195	139	179
2711	R-2711	220	283	264	248	264	283	248	277	256	179	220	240	248	248	248	220	230
2712	R-2712	220	240	369	376	374	369	309	283	248	248	318	364	350	347	326	322	264
2713	R-2713	330	343	374	356	326	337	333	326	330	326	337	356	322	314	322	343	309
2714	R-2714	248	208	161	208	195	240	220	220	220	179	208	179	230	220	230	195	248
2715	R-2715	139	69	69	139	139	161	110	139	139	69	69	69	139	139	139	69	110
2716	R-2716	161	110	110	139	69	139	69	69	161	110	139	110	139	69	69	0	110
2717	R-2717	220	195	208	220	220	240	195	220	208	139	179	220	208	195	208	179	195
2718	R-2718	208	179	220	240	277	326	326	326	294	195	208	161	240	230	248	195	248
2719	R-2719	356	353	403	376	397	356	358	371	383	497	442	399	385	413	409	419	401
2720	R-2720	414	437	450	425	433	395	406	399	406	508	457	430	404	425	419	454	428
2721	R-2721	277	264	300	314	304	318	309	309	318	264	300	264	322	300	304	240	318
2722	R-2722	271	294	309	314	314	318	294	314	300	300	277	208	300	322	314	248	322
2723	R-2723	271	208	179	161	179	208	208	220	220	110	139	110	161	139	161	161	179
2724	R-2724	161	110	139	139	139	161	139	139	161	69	110	110	139	110	139	110	139
2725	R-2725	179	179	161	110	69	139	110	110	110	139	139	161	139	110	110	110	110
2726	R-2726	110	179	264	208	139	139	69	0	69	110	195	195	161	110	110	0	69
2727	R-2727	139	110	139	179	161	208	230	230	230	139	139	139	179	139	161	161	139
2728	R-2728	220	179	139	161	195	220	161	161	256	283	271	208	208	161	161	139	264
2729	R-2729	230	161	195	220	179	208	179	179	208	161	179	110	220	195	195	139	208
2730	R-2730	139	139	220	208	161	179	161	161	139	69	179	195	179	139	110	139	110
2731	R-2731	314	366	488	474	420	419	387	364	343	374	442	451	426	404	378	371	353
2732	R-2732	161	69	69	110	110	139	69	0	110	0	0	69	110	69	110	69	69
2733	R-2733	161	69	0	69	0	69	69	69	110	0	110	110	110	69	110	69	110
2734	R-2734	179	195	69	69	110	139	110	161	110	69	69	139	110	69	110	139	110
2735	R-2735	220	139	139	161	110	161	139	139	179	139	195	139	195	161	161	110	195
2736	R-2736	256	179	195	208	179	230	195	208	230	208	230	161	230	220	208	179	240
2737	R-2737	139	69	110	139	139	179	161	179	161	69	110	110	139	110	139	0	139
2738	R-2738	161	110	139	110	161	161	139	139	161	139	139	110	139	110	139	69	110
2739	R-2739	220	271	230	230	208	256	264	256	256	161	179	208	230	220	230	195	230
2740	R-2740	240	161	110	69	69	110	110	139	110	0	0	69	69	0	69	139	110
2741	R-2741	416	422	434	381	304	340	300	364	409	485	447	404	403	395	391	419	439
2742	R-2742	240	240	179	240	248	248	208	208	230	179	220	195	248	220	208	195	240
2743	R-2743	69	0	0	0	0	0	0	69	0	0	0	69	69	0	0	0	0
2744	R-2744	264	314	294	264	256	264	240	264	248	195	208	220	220	208	220	230	195
2745	R-2745	110	0	69	69	0	0	0	0	0	0	0	0	0	0	0	0	0
2746	R-2746	353	417	399	371	378	381	371	383	383	408	381	374	374	356	358	414	364
2747	R-2747	340	383	364	350	347	356	343	343	353	337	330	340	326	326	326	366	340
2748	R-2748	294	240	179	208	230	256	248	240	248	240	248	283	256	248	248	277	248
2749	R-2749	371	406	403	369	381	385	376	385	358	333	356	378	358	347	358	409	350
2750	R-2750	195	220	240	195	195	220	208	208	208	110	179	179	195	179	195	139	179
2751	R-2751	240	248	330	318	240	264	230	220	240	230	277	271	264	256	240	220	220
2752	R-2752	69	69	161	161	110	139	69	69	69	69	110	110	110	110	69	0	0
2753	R-2753	294	314	337	340	337	326	309	337	330	314	326	256	330	340	340	294	350
2754	R-2754	361	391	381	374	356	374	353	356	350	353	309	350	343	353	347	399	353
2755	R-2755	208	69	69	69	0	0	0	0	69	0	69	0	69	0	0	0	0
2756	R-2756	179	139	110	110	69	139	69	69	69	0	69	0	69	69	110	0	110
2757	R-2757	139	69	110	139	69	110	69	110	110	0	69	0	110	69	69	69	110
2758	R-2758	318	358	322	309	337	358	350	350	347	318	326	333	340	322	322	353	330
2759	R-2759	139	110	110	161	139	195	179	208	195	110	139	161	208	161	161	110	179
2760	R-2760	309	353	322	309	318	333	304	314	289	220	256	309	277	277	289	353	277
2761	R-2761	161	69	139	161	110	110	110	110	110	0	69	110	139	110	110	110	110
2762	R-2762	353	399	423	391	409	404	389	381	361	347	361	358	366	337	356	366	347
2763	R-2763	343	364	374	350	340	364	358	356	340	347	371	376	347	318	326	361	330
2764	R-2764	179	110	110	139	110	139	110	139	161	69	139	110	139	110	139	69	139
2765	R-2765	450	374	300	240	208	208	195	195	195	195	195	230	220	208	208	264	248
2766	R-2766	69	110	230	220	161	161	139	139	139	139	220	195	195	179	161	69	161
2767	R-2767	208	220	208	220	277	289	300	309	289	220	240	230	240	240	256	264	264
2768	R-2768	264	208	161	161	139	161	139	139	179	161	179	179	161	139	139	161	139
2769	R-2769	195	139	139	139	110	139	139	139	161	110	110	110	110	110	139	110	139
2770	R-2770	208	139	69	110	139	161	139	161	161	139	161	139	161	139	161	161	161
2771	R-2771	179	220	240	309	277	264	208	240	256	256	256	240	330	340	347	356	356
2772	R-2772	0	161	220	161	179	208	179	179	139	69	179	208	179	139	139	195	110
2773	R-2773	294	420	453	397	356	356	340	326	256	304	383	413	378	340	322	337	271
2774	R-2774	139	110	110	110	69	69	69	69	69	0	69	0	110	69	69	0	69
2775	R-2775	179	161	195	161	69	69	69	69	110	69	110	110	110	69	69	69	0
2776	R-2776	318	330	333	330	326	343	309	353	340	326	318	322	337	322	330	361	330
2777	R-2777	110	69	69	139	139	139	69	110	69	0	69	69	110	110	110	139	69
2778	R-2778	264	110	0	69	0	69	69	139	208	139	195	240	289	230	195	161	161
2779	R-2779	179	318	387	318	195	248	195	139	179	264	343	318	289	240	208	139	208
2780	R-2780	248	289	248	220	248	271	256	264	248	220	230	271	248	230	240	264	220
2781	R-2781	0	0	0	0	69	69	0	0	0	0	0	69	110	69	69	110	0
2782	R-2782	110	69	161	208	208	179	230	220	230	179	161	139	139	110	139	0	161
2783	R-2783	179	179	179	277	289	264	240	240	248	195	240	179	271	256	256	195	264
2784	R-2784	110	69	110	69	110	110	110	139	69	69	69	0	69	69	0	0	0
2785	R-2785	403	416	445	403	406	383	381	387	399	455	448	422	406	397	399	414	399
2786	R-2786	110	69	0	69	0	0	0	69	69	0	0	0	69	0	0	0	0
2787	R-2787	179	69	69	110	69	69	69	110	161	139	139	139	139	69	69	0	69
2788	R-2788	161	110	139	161	139	161	161	161	179	139	161	139	161	139	139	110	161
2789	R-2789	208	161	179	230	195	208	179	161	161	139	179	161	161	139	161	110	139
2790	R-2790	240	208	220	248	240	220	161	208	230	195	208	161	220	208	220	161	208
2791	R-2791	139	69	110	69	69	0	69	69	69	69	0	0	0	0	0	0	0
2792	R-2792	220	220	161	161	179	208	195	195	208	179	195	230	208	179	208	230	208
2793	R-2793	0	0	0	0	0	69	69	69	69	0	0	0	69	69	110	69	69
2794	R-2794	139	139	139	139	69	69	69	69	69	69	69	69	69	0	69	0	0
2795	R-2795	179	230	220	208	179	195	195	195	220	161	208	179	179	195	195	161	195
2796	R-2796	220	230	304	248	110	139	69	69	179	195	220	161	195	110	110	69	110
2797	R-2797	195	179	208	179	179	208	208	256	264	240	240	161	195	161	208	195	240
2798	R-2798	271	230	248	283	314	322	289	309	318	300	294	271	300	300	318	283	337
2799	R-2799	208	110	69	69	69	110	110	110	110	69	69	69	69	69	69	110	69
2800	R-2800	179	110	161	195	161	179	161	179	179	110	139	69	161	110	161	110	139
2801	R-2801	428	420	445	422	408	395	397	404	413	453	447	411	416	110	429	436	436
2802	R-2802	161	139	179	161	179	179	161	161	161	110	110	110	139	139	110	0	110
2803	R-2803	492	514	520	486	499	467	470	461	456	547	490	451	447	472	474	500	493
2804	R-2804	381	356	408	417	423	387	366	393	391	485	441	347	397	422	436	428	428
2805	R-2805	69	0	69	110	179	161	161	179	195	139	161	69	195	110	179	110	179
2806	R-2806	318	240	304	330	314	330	314	314	304	240	271	294	289	300	294	283	294
2807	R-2807	240	161	69	110	139	179	179	179	195	161	208	208	208	195	195	195	220
2808	R-2808	139	69	69	69	0	69	69	0	110	0	110	110	110	69	69	69	69
2809	R-2809	283	309	294	289	277	304	294	289	283	271	271	283	283	294	271	277	271
2810	R-2810	333	378	383	369	401	381	378	371	369	399	371	393	378	383	383	445	364
2811	R-2811	300	340	347	333	333	353	347	340	322	300	314	343	326	330	330	381	318
2812	R-2812	264	195	179	240	230	230	248	195	240	208	220	195	248	248	248	230	230
2813	R-2813	179	161	161	195	179	195	179	195	179	110	161	69	195	179	179	110	179
2814	R-2814	139	0	69	69	69	69	69	69	69	0	69	0	69	0	69	0	69
2815	R-2815	364	374	391	361	361	376	364	366	353	347	364	364	356	350	347	366	340
2816	R-2816	69	69	69	69	69	0	0	0	0	0	0	0	0	0	0	0	0
2817	R-2817	330	208	208	289	277	289	289	314	322	304	304	283	343	314	337	318	326
2818	R-2818	139	69	69	110	69	69	69	69	139	69	110	69	139	110	139	69	110
2819	R-2819	161	110	139	139	110	139	139	110	139	69	110	69	110	110	110	69	110
2820	R-2820	318	318	340	343	343	347	309	314	356	347	343	264	333	340	347	289	337
2821	R-2821	195	161	161	195	179	208	179	220	220	139	179	110	208	161	179	69	179
2822	R-2822	161	139	0	110	0	110	69	110	139	69	110	69	110	69	69	0	69
2823	R-2823	309	300	289	271	294	304	294	294	289	248	283	283	277	294	289	248	300
2824	R-2824	179	240	230	220	256	220	230	208	220	161	230	283	240	230	230	264	208
2825	R-2825	220	220	220	230	179	208	179	161	110	69	110	110	110	139	139	139	110
2826	R-2826	208	139	195	208	161	195	161	139	139	110	110	110	139	110	110	0	69
2827	R-2827	256	179	179	179	179	195	195	208	195	161	179	179	179	179	195	161	179
2828	R-2828	230	139	139	139	139	161	139	139	161	139	110	110	139	110	161	69	139
2829	R-2829	69	0	69	139	69	139	69	69	161	0	69	0	139	110	110	69	139
2830	R-2830	195	139	139	195	161	195	179	179	179	110	161	161	161	179	161	139	161
2831	R-2831	364	391	387	356	369	369	366	369	364	337	353	385	361	353	361	406	356
2832	R-2832	161	110	139	161	161	195	139	179	161	69	139	110	179	161	161	110	139
2833	R-2833	347	330	326	322	294	300	309	309	326	294	309	230	300	322	333	271	333
2834	R-2834	69	110	139	139	110	139	110	110	139	110	110	110	139	110	110	69	110
2835	R-2835	220	208	230	256	208	240	220	230	240	195	230	240	240	208	220	208	220
2836	R-2836	448	470	488	457	477	443	453	453	438	539	498	454	451	481	468	499	476
2837	R-2837	139	161	139	179	195	208	179	179	161	69	110	69	179	139	139	161	110
2838	R-2838	161	110	110	195	208	208	161	110	110	139	195	195	195	195	179	110	139
2839	R-2839	248	195	208	230	220	220	240	240	240	179	208	179	220	230	230	161	230
2840	R-2840	277	326	309	283	314	333	322	330	326	271	277	294	289	283	289	318	294
2841	R-2841	401	413	401	385	403	411	408	406	416	426	425	423	404	419	423	462	422
2842	R-2842	195	195	220	208	179	220	195	208	208	195	195	161	208	179	161	139	179
2843	R-2843	139	195	161	179	230	271	300	314	289	179	195	179	220	230	256	248	256
2844	R-2844	318	347	419	364	322	330	294	314	300	350	387	322	330	318	294	277	289
2845	R-2845	110	69	69	139	69	69	0	0	69	69	69	0	69	69	69	0	110
2846	R-2846	195	110	139	179	161	195	161	179	161	69	161	110	161	139	139	110	161
2847	R-2847	248	161	110	139	69	139	110	139	139	0	110	110	139	110	110	179	161
2848	R-2848	330	256	220	208	208	208	220	220	240	179	195	220	220	208	220	271	256
2849	R-2849	271	309	283	264	277	300	277	271	300	240	300	304	289	264	264	264	277
2850	R-2850	208	139	110	139	110	195	179	179	179	161	139	69	161	161	195	110	161
2851	R-2851	271	240	289	294	289	294	264	277	264	230	240	220	264	256	264	195	248
2852	R-2852	220	195	240	264	256	248	208	230	248	248	240	179	248	248	248	161	240
2853	R-2853	283	248	256	264	271	283	264	271	264	220	248	240	248	256	271	220	256
2854	R-2854	208	139	179	139	179	195	179	179	195	161	179	179	179	179	179	161	195
2855	R-2855	220	230	264	230	195	208	208	195	195	161	248	208	230	195	195	208	195
2856	R-2856	110	139	139	139	69	110	110	139	110	0	110	0	139	69	69	69	69
2857	R-2857	240	304	283	264	294	289	294	294	300	256	277	256	289	283	294	271	264
2858	R-2858	139	110	195	248	230	230	179	139	110	69	110	139	195	179	161	69	110
2859	R-2859	240	283	318	318	277	283	264	256	289	248	271	195	289	300	289	161	271
2860	R-2860	371	366	364	337	369	383	383	369	356	343	361	378	356	374	374	413	378
2861	R-2861	397	350	283	277	309	358	389	401	409	448	413	353	397	416	426	437	422
2862	R-2862	220	110	110	110	69	69	0	69	69	0	69	0	69	69	69	0	69
2863	R-2863	277	161	161	139	139	110	69	69	110	110	110	110	139	139	161	110	139
2864	R-2864	0	0	0	0	0	110	139	139	139	0	0	0	69	69	110	0	110
2865	R-2865	139	0	69	69	69	110	161	179	110	0	69	0	0	69	139	139	110
2866	R-2866	240	110	139	139	139	161	161	161	139	110	161	179	161	139	139	161	208
2867	R-2867	248	179	161	110	161	195	139	161	179	179	240	248	240	195	195	208	230
2868	R-2868	369	409	417	393	413	383	397	391	406	430	423	395	409	419	414	433	401
2869	R-2869	277	294	289	326	361	366	326	304	289	220	271	294	326	340	353	350	347
2870	R-2870	139	69	69	110	69	110	69	110	110	0	69	69	110	110	69	69	110
2871	R-2871	179	161	195	230	240	256	195	256	248	230	240	248	220	230	240	161	230
2872	R-2872	347	343	358	314	333	361	340	350	361	366	358	371	343	340	347	378	350
